3.87	0.196045455
3.88	0.195907727
3.89	0.195755
3.9	0.195585
3.91	0.195420455
3.92	0.195251364
3.93	0.195076364
3.94	0.194885909
3.95	0.194677727
3.96	0.194453182
3.97	0.194224091
3.98	0.193983636
3.99	0.193720455
4	0.193435455
4.01	0.193127273
4.02	0.192791364
4.03	0.192451364
4.04	0.192183182
4.05	0.191916818
4.06	0.191655909
4.07	0.191383636
4.08	0.191097727
4.09	0.190798182
4.1	0.190504545
4.11	0.190222727
4.12	0.189972727
4.13	0.189710909
4.14	0.189430909
4.15	0.189135455
4.16	0.188935
4.17	0.188721818
4.18	0.188515
4.19	0.188295909
4.2	0.188061364
4.21	0.187812727
4.22	0.187551364
4.23	0.187275
4.24	0.186988182
4.25	0.186691818
4.26	0.186394545
4.27	0.186087273
4.28	0.185768636
4.29	0.185436364
4.3	0.185097273
4.31	0.184746818
4.32	0.184400909
4.33	0.184122273
4.34	0.183895
4.35	0.18366
4.36	0.183415455
4.37	0.183158636
4.38	0.182895909
4.39	0.182621364
4.4	0.182351818
4.41	0.182092273
4.42	0.181819091
4.43	0.181552727
4.44	0.181274545
4.45	0.180977727
4.46	0.180670455
4.47	0.180348636
4.48	0.180006364
4.49	0.179697727
4.5	0.179463182
4.51	0.179230455
4.52	0.178980455
4.53	0.178711818
4.54	0.178438636
4.55	0.178146818
4.56	0.177842727
4.57	0.177519545
4.58	0.177172273
4.59	0.176802727
4.6	0.176412727
4.61	0.176002273
4.62	0.175589091
4.63	0.175168182
4.64	0.174725455
4.65	0.174262273
4.66	0.173785909
4.67	0.173289091
4.68	0.172775909
4.69	0.172245909
4.7	0.1717
4.71	0.171174091
4.72	0.170655
4.73	0.170118636
4.74	0.169571364
4.75	0.169041364
4.76	0.168583182
4.77	0.168118182
4.78	0.167645
4.79	0.167175909
4.8	0.166765
4.81	0.166390455
4.82	0.16601
4.83	0.165652273
4.84	0.165282727
4.85	0.164901364
4.86	0.164517727
4.87	0.164145455
4.88	0.163786364
4.89	0.163444091
4.9	0.163099091
4.91	0.162751818
4.92	0.162404545
4.93	0.162051818
4.94	0.161692727
4.95	0.161331818
4.96	0.16097
4.97	0.160610909
4.98	0.160274091
4.99	0.159941364
5	0.159604545
5.01	0.159266364
5.02	0.158944091
5.03	0.158615909
5.04	0.158277273
5.05	0.157933182
5.06	0.157628636
5.07	0.157322727
5.08	0.157013182
5.09	0.156696364
5.1	0.156371364
5.11	0.156037273
5.12	0.155697727
5.13	0.155349091
5.14	0.154988636
5.15	0.154619545
5.16	0.154245
5.17	0.153861818
5.18	0.153479545
5.19	0.153102727
5.2	0.152718182
5.21	0.152329091
5.22	0.151929545
5.23	0.151531364
5.24	0.151125909
5.25	0.150713636
5.26	0.150289545
5.27	0.149872273
5.28	0.149456818
5.29	0.149033636
5.3	0.148612727
5.31	0.148192273
5.32	0.147766364
5.33	0.147329091
5.34	0.146887727
5.35	0.146450909
5.36	0.146007273
5.37	0.145561364
5.38	0.145111818
5.39	0.144662273
5.4	0.144234091
5.41	0.143824545
5.42	0.143407273
5.43	0.142989091
5.44	0.14265
5.45	0.142317273
5.46	0.141978636
5.47	0.141633636
5.48	0.141288636
5.49	0.14095
5.5	0.140607727
5.51	0.140258182
5.52	0.139905455
5.53	0.139548182
5.54	0.139186818
5.55	0.138820455
5.56	0.138463182
5.57	0.138102727
5.58	0.137743636
5.59	0.137380909
5.6	0.137015
5.61	0.136645909
5.62	0.136269091
5.63	0.135889545
5.64	0.135502727
5.65	0.135113182
5.66	0.134721364
5.67	0.134325455
5.68	0.133923182
5.69	0.133518636
5.7	0.133109545
5.71	0.132697727
5.72	0.132323182
5.73	0.131965455
5.74	0.131605
5.75	0.131244545
5.76	0.130881364
5.77	0.130520455
5.78	0.130164545
5.79	0.129805455
5.8	0.129440455
5.81	0.12909
5.82	0.128772727
5.83	0.128452727
5.84	0.128148636
5.85	0.127876364
5.86	0.127621818
5.87	0.127360909
5.88	0.127091364
5.89	0.126816364
5.9	0.126534545
5.91	0.126251364
5.92	0.125963182
5.93	0.125675909
5.94	0.125385909
5.95	0.125095455
5.96	0.124795455
5.97	0.124491364
5.98	0.124180455
5.99	0.123863636
6	0.123536818
6.01	0.123210455
6.02	0.122894545
6.03	0.122616818
6.04	0.122349545
6.05	0.122070455
6.06	0.121795455
6.07	0.121515909
6.08	0.121235909
6.09	0.120952273
6.1	0.120660455
6.11	0.120357727
6.12	0.120046818
6.13	0.119729545
6.14	0.119405455
6.15	0.119074091
6.16	0.118736818
6.17	0.118391818
6.18	0.118077273
6.19	0.117790455
6.2	0.117498636
6.21	0.117205
6.22	0.116911818
6.23	0.116612273
6.24	0.116305909
6.25	0.116004545
6.26	0.115698182
6.27	0.115387727
6.28	0.115074091
6.29	0.114755
6.3	0.114430909
6.31	0.114104091
6.32	0.113768636
6.33	0.113427273
6.34	0.113086364
6.35	0.112739545
6.36	0.112383182
6.37	0.112023636
6.38	0.111658636
6.39	0.111286364
6.4	0.110908636
6.41	0.110524091
6.42	0.110134091
6.43	0.109739091
6.44	0.109344545
6.45	0.108946818
6.46	0.108554091
6.47	0.108160909
6.48	0.107765
6.49	0.107388636
6.5	0.107012273
6.51	0.106632727
6.52	0.106248636
6.53	0.105865909
6.54	0.105477273
6.55	0.105091364
6.56	0.104715909
6.57	0.104331818
6.58	0.103948182
6.59	0.103565455
6.6	0.103190455
6.61	0.102836818
6.62	0.102480909
6.63	0.102125
6.64	0.101765
6.65	0.101405455
6.66	0.101043636
6.67	0.100686364
6.68	0.100333182
6.69	0.099983636
6.7	0.099633182
6.71	0.099282727
6.72	0.098946818
6.73	0.098625909
6.74	0.098305
6.75	0.097992273
6.76	0.097678182
6.77	0.097361818
6.78	0.097045455
6.79	0.096729545
6.8	0.096415455
6.81	0.096101818
6.82	0.095786818
6.83	0.095480909
6.84	0.09519
6.85	0.094928182
6.86	0.094710455
6.87	0.094487727
6.88	0.094264545
6.89	0.094040455
6.9	0.093818182
6.91	0.093598182
6.92	0.093375455
6.93	0.093151818
6.94	0.092922727
6.95	0.092690909
6.96	0.092455455
6.97	0.092218182
6.98	0.091975455
6.99	0.091731364
7	0.091482727
7.01	0.091232273
7.02	0.090977727
7.03	0.090719091
7.04	0.090460455
7.05	0.090199091
7.06	0.089936364
7.07	0.089714545
7.08	0.089517273
7.09	0.089326818
7.1	0.089133182
7.11	0.088936818
7.12	0.088738182
7.13	0.088542727
7.14	0.088349091
7.15	0.088153636
7.16	0.087956364
7.17	0.087755455
7.18	0.087550909
7.19	0.087345
7.2	0.087136364
7.21	0.086923636
7.22	0.086708636
7.23	0.086492273
7.24	0.086279091
7.25	0.086075455
7.26	0.085869091
7.27	0.085661818
7.28	0.085451364
7.29	0.085238636
7.3	0.085022727
7.31	0.084804091
7.32	0.084583636
7.33	0.084361818
7.34	0.084135455
7.35	0.083910909
7.36	0.083689091
7.37	0.083468636
7.38	0.083243636
7.39	0.083018182
7.4	0.08279
7.41	0.082561364
7.42	0.082328636
7.43	0.082096364
7.44	0.081864091
7.45	0.081643182
7.46	0.081429091
7.47	0.081215
7.48	0.081007727
7.49	0.080801818
7.5	0.080596364
7.51	0.080390455
7.52	0.080184545
7.53	0.079975909
7.54	0.079788636
7.55	0.079603636
7.56	0.079417727
7.57	0.079232727
7.58	0.079044091
7.59	0.078872727
7.6	0.078713636
7.61	0.078555
7.62	0.078392273
7.63	0.078232727
7.64	0.078070455
7.65	0.077909091
7.66	0.077745455
7.67	0.077579091
7.68	0.077411364
7.69	0.077241364
7.7	0.077067727
7.71	0.076894091
7.72	0.076718182
7.73	0.076537727
7.74	0.076355
7.75	0.076169091
7.76	0.075982273
7.77	0.075795455
7.78	0.075605
7.79	0.075416818
7.8	0.075234091
7.81	0.075063182
7.82	0.074889091
7.83	0.074711818
7.84	0.074534091
7.85	0.074354091
7.86	0.074174545
7.87	0.073990909
7.88	0.07381
7.89	0.073622273
7.9	0.073433636
7.91	0.073241364
7.92	0.073048636
7.93	0.072852727
7.94	0.072652273
7.95	0.072450909
7.96	0.072251364
7.97	0.072065
7.98	0.071899545
7.99	0.071732727
8	0.071566818
8.01	0.071396364
8.02	0.071227273
8.03	0.071054545
8.04	0.070879545
8.05	0.070705455
8.06	0.070528182
8.07	0.070349091
8.08	0.070169545
8.09	0.069988636
8.1	0.069811818
8.11	0.069651818
8.12	0.069492727
8.13	0.069333182
8.14	0.069171364
8.15	0.069014091
8.16	0.068864091
8.17	0.068720909
8.18	0.068575
8.19	0.068426818
8.2	0.068279545
8.21	0.06813
8.22	0.067978182
8.23	0.067824545
8.24	0.067669091
8.25	0.067512273
8.26	0.067352727
8.27	0.067191364
8.28	0.067031364
8.29	0.066865455
8.3	0.066699091
8.31	0.066532273
8.32	0.066359545
8.33	0.066188182
8.34	0.066012727
8.35	0.065838182
8.36	0.065661818
8.37	0.065485
8.38	0.065305455
8.39	0.065123636
8.4	0.064941364
8.41	0.064756364
8.42	0.064568636
8.43	0.064382273
8.44	0.064192727
8.45	0.064008182
8.46	0.063820455
8.47	0.063632727
8.48	0.063445
8.49	0.063253182
8.5	0.063072727
8.51	0.062891364
8.52	0.062707273
8.53	0.062524091
8.54	0.062339545
8.55	0.062152273
8.56	0.061965455
8.57	0.061780909
8.58	0.061591818
8.59	0.061405
8.6	0.061217273
8.61	0.061028636
8.62	0.060840455
8.63	0.060651364
8.64	0.060459545
8.65	0.060268636
8.66	0.060075
8.67	0.059880909
8.68	0.059686364
8.69	0.059490455
8.7	0.059296818
8.71	0.059101364
8.72	0.058904091
8.73	0.058705909
8.74	0.058506364
8.75	0.058309545
8.76	0.058112727
8.77	0.057915
8.78	0.057716364
8.79	0.057517273
8.8	0.057325
8.81	0.057155455
8.82	0.056985455
8.83	0.056815455
8.84	0.056642727
8.85	0.056470455
8.86	0.056295455
8.87	0.056121818
8.88	0.055944091
8.89	0.055769091
8.9	0.055591818
8.91	0.055414545
8.92	0.055235455
8.93	0.055056818
8.94	0.054878636
8.95	0.054698636
8.96	0.054518182
8.97	0.054337273
8.98	0.054155455
8.99	0.053978182
9	0.053797727
9.01	0.053618636
9.02	0.053439091
9.03	0.053259545
9.04	0.053080455
9.05	0.0529
9.06	0.052722273
9.07	0.05254
9.08	0.052360909
9.09	0.052179545
9.1	0.051998636
9.11	0.051818636
9.12	0.051637727
9.13	0.051455455
9.14	0.051272727
9.15	0.051091818
9.16	0.050909545
9.17	0.050728182
9.18	0.050546364
9.19	0.050361364
9.2	0.050182273
9.21	0.050001818
9.22	0.049821818
9.23	0.049641364
9.24	0.049463182
9.25	0.049294545
9.26	0.049135909
9.27	0.048975909
9.28	0.048823182
9.29	0.048671818
9.3	0.048519545
9.31	0.048368182
9.32	0.048218636
9.33	0.048069545
9.34	0.047919545
9.35	0.047769545
9.36	0.047631818
9.37	0.047501364
9.38	0.047372727
9.39	0.047243182
9.4	0.047115
9.41	0.046985455
9.42	0.046856364
9.43	0.046725
9.44	0.046595
9.45	0.046464091
9.46	0.046338636
9.47	0.046212273
9.48	0.046087273
9.49	0.045960909
9.5	0.045833636
9.51	0.045707727
9.52	0.045580455
9.53	0.045453636
9.54	0.045325909
9.55	0.045199091
9.56	0.045072727
9.57	0.044945909
9.58	0.044819545
9.59	0.044693182
9.6	0.044568182
9.61	0.044442727
9.62	0.044319545
9.63	0.044199091
9.64	0.044075909
9.65	0.043954091
9.66	0.043830909
9.67	0.043705909
9.68	0.043584545
9.69	0.043462273
9.7	0.043339545
9.71	0.043216364
9.72	0.043096364
9.73	0.042972727
9.74	0.042850455
9.75	0.042727727
9.76	0.042606364
9.77	0.042484545
9.78	0.042363636
9.79	0.042241364
9.8	0.042118636
9.81	0.041995909
9.82	0.041873636
9.83	0.041750909
9.84	0.041629091
9.85	0.041507273
9.86	0.041385909
9.87	0.041264091
9.88	0.041142273
9.89	0.041020909
9.9	0.040900909
9.91	0.040779545
9.92	0.040665455
9.93	0.040560455
9.94	0.040458182
9.95	0.040354545
9.96	0.040250455
9.97	0.040148182
9.98	0.040043636
9.99	0.039940455
10	0.039837273
